permno,date,ret,prc,shrout
13511,2023-12-05,0.021528,292.78,315300.0
13511,2023-12-06,-0.019059,287.20001,315300.0
13511,2023-12-07,0.022319,293.60999,315300.0
13511,2023-12-08,0.016382,298.42001,315300.0
13511,2023-12-11,0.004892,299.88,315300.0
13511,2023-12-12,0.019008,305.57999,315300.0
13511,2023-12-13,0.027096,313.85999,315300.0
13511,2023-12-14,-0.042758,300.44,315300.0
13511,2023-12-15,0.022833,307.29999,315300.0
13511,2023-12-18,0.000911,307.57999,315300.0
13511,2023-12-19,0.003349,308.60999,315300.0
13511,2023-12-20,-0.024724,300.98001,315300.0
13511,2023-12-21,-0.00525,299.39999,315300.0
13511,2023-12-22,-0.003975,298.20999,315300.0
13511,2023-12-26,0.008752,300.82001,315300.0
13511,2023-12-27,-0.011037,297.5,315300.0
13511,2023-12-28,-0.006454,295.57999,315300.0
13511,2023-12-29,-0.002368,294.88,315300.0
13511,2024-01-02,-0.020212,288.92001,315300.0
13511,2024-01-03,-0.00848,286.47,315300.0
13511,2024-01-04,-0.011066,283.29999,315300.0
13511,2024-01-05,-0.001306,282.92999,315300.0
13511,2024-01-08,0.023221,289.5,315300.0
13511,2024-01-09,0.03772,300.42001,315300.0
13511,2024-01-10,0.05216,316.09,315300.0
13511,2024-01-11,0.023411,323.48999,315300.0
13511,2024-01-12,0.00541,325.23999,315300.0
13511,2024-01-16,0.020938,332.04999,315300.0
13511,2024-01-17,-0.005993,330.06,315300.0
13511,2024-01-18,0.0173,335.76999,315300.0
13511,2024-01-19,0.005867,337.73999,315300.0
13511,2024-01-22,0.02342,345.64999,315300.0
13511,2024-01-23,-0.004253,344.17999,315300.0
13511,2024-01-24,-0.011448,340.23999,315300.0
13511,2024-01-25,-0.000147,340.19,315300.0
13511,2024-01-26,0.006614,342.44,315300.0
13511,2024-01-29,0.008206,345.25,315300.0
13511,2024-01-30,0.001854,345.89001,315300.0
13511,2024-01-31,-0.021336,338.51001,322700.0
13511,2024-02-01,0.004313,339.97,322700.0
13511,2024-02-02,0.014972,345.06,322700.0
13511,2024-02-05,-0.001681,344.48001,322700.0
13511,2024-02-06,-0.00868,341.48999,322700.0
13511,2024-02-07,0.067381,364.5,322700.0
13511,2024-02-08,0.006914,367.01999,322700.0
13511,2024-02-09,0.02692,376.89999,322700.0
13511,2024-02-12,-0.01308,371.97,323100.0
13511,2024-02-13,-0.009974,368.26001,323100.0
13511,2024-02-14,0.00019,368.32999,323100.0
13511,2024-02-15,-0.003937,366.88,323100.0
13511,2024-02-16,-0.001281,366.41,323100.0
13511,2024-02-20,-0.000873,366.09,323100.0
13511,2024-02-21,-0.284411,261.97,323100.0
13511,2024-02-22,0.022331,267.82001,323100.0
13511,2024-02-23,0.053282,282.09,323100.0
13511,2024-02-26,0.073345,302.78,323100.0
13511,2024-02-27,0.039534,314.75,323100.0
13511,2024-02-28,0.004448,316.14999,323100.0
13511,2024-02-29,-0.017713,310.54999,323100.0
13511,2024-03-01,-0.026244,302.39999,323100.0
13511,2024-03-04,-0.009788,299.44,323100.0
13511,2024-03-05,-0.027752,291.13,323100.0
13511,2024-03-06,-0.042146,278.85999,323100.0
13511,2024-03-07,0.027344,286.48499,323100.0
13511,2024-03-08,-0.021938,280.20001,323100.0
13511,2024-03-11,0.011171,283.32999,323100.0
13511,2024-03-12,0.004941,284.73001,323100.0
13511,2024-03-13,0.01893,290.12,323100.0
13511,2024-03-14,-0.008755,287.57999,323100.0
13511,2024-03-15,-0.018847,282.16,323100.0
13511,2024-03-18,0.010916,285.23999,323100.0
13511,2024-03-19,-0.016337,280.57999,323100.0
13511,2024-03-20,0.005239,282.04999,323100.0
13511,2024-03-21,0.019784,287.63,323100.0
13511,2024-03-22,-0.002955,286.78,323100.0
13511,2024-03-25,-0.005963,285.07001,323100.0
13511,2024-03-26,0.005683,286.69,323100.0
13511,2024-03-27,-0.015452,282.26001,323100.0
13511,2024-03-28,0.006625,284.13,323100.0
13511,2024-04-01,-0.016577,279.42001,323100.0
13511,2024-04-02,-0.021545,273.39999,323100.0
13511,2024-04-03,-0.014119,269.54001,323100.0
13511,2024-04-04,-0.016102,265.20001,323100.0
13511,2024-04-05,0.014367,269.01001,323100.0
13511,2024-04-08,-0.001599,268.57999,323100.0
13511,2024-04-09,0.039281,279.13,323100.0
13511,2024-04-10,0.006699,281.0,323100.0
13511,2024-04-11,0.010178,283.85999,323100.0
13511,2024-04-12,-0.016874,279.07001,323100.0
13511,2024-04-15,-0.024797,272.14999,323100.0
13511,2024-04-16,0.010546,275.01999,323100.0
13511,2024-04-17,0.008399,277.32999,323100.0
13511,2024-04-18,0.013738,281.14001,323100.0
13511,2024-04-19,-0.0122,277.70999,323100.0
13511,2024-04-22,0.014296,281.67999,323100.0
13511,2024-04-23,0.041927,293.48999,323100.0
13511,2024-04-24,0.001124,293.82001,323100.0
13511,2024-04-25,-0.017119,288.79001,323100.0
13511,2024-04-26,0.009107,291.42001,323100.0
13511,2024-04-29,0.006829,293.41,323100.0
13511,2024-04-30,-0.008589,290.89001,323400.0
13511,2024-05-01,-0.012204,287.34,323400.0
13511,2024-05-02,0.027772,295.32001,323400.0
13511,2024-05-03,0.003014,296.20999,323400.0
13511,2024-05-06,0.014719,300.57001,323400.0
13511,2024-05-07,0.016469,305.51999,323400.0
13511,2024-05-08,-0.008215,303.01001,323400.0
13511,2024-05-09,-0.024224,295.67001,323400.0
13511,2024-05-10,0.006088,297.47,323800.0
13511,2024-05-13,0.016069,302.25,323800.0
13511,2024-05-14,-0.002349,301.54001,323800.0
13511,2024-05-15,0.03575,312.32001,323800.0
13511,2024-05-16,0.01428,316.78,323800.0
13511,2024-05-17,0.003378,317.85001,323800.0
13511,2024-05-20,0.018625,323.76999,323800.0
13511,2024-05-21,-0.037403,311.66,323800.0
13511,2024-05-22,-0.009883,308.57999,323800.0
13511,2024-05-23,0.009268,311.44,323800.0
13511,2024-05-24,0.032623,321.60001,323800.0
13511,2024-05-28,-0.042258,308.01001,323800.0
13511,2024-05-29,-0.003604,306.89999,323800.0
13511,2024-05-30,-0.044705,293.17999,323800.0
13511,2024-05-31,0.005901,294.91,323800.0
13511,2024-06-03,-0.001458,294.48001,323800.0
13511,2024-06-04,-0.014908,290.09,323800.0
13511,2024-06-05,0.018339,295.41,323800.0
13511,2024-06-06,0.00176,295.92999,323800.0
13511,2024-06-07,0.020174,301.89999,323800.0
13511,2024-06-10,0.023683,309.04999,323800.0
13511,2024-06-11,0.012619,312.95001,323800.0
13511,2024-06-12,0.021857,319.79001,323800.0
13511,2024-06-13,-0.000407,319.66,323800.0
13511,2024-06-14,-0.007352,317.31,323800.0
13511,2024-06-17,0.007185,319.59,323800.0
13511,2024-06-18,-0.008042,317.01999,323800.0
13511,2024-06-20,-0.018863,311.04001,323800.0
13511,2024-06-21,0.029868,320.32999,323800.0
13511,2024-06-24,-0.011395,316.67999,323800.0
13511,2024-06-25,0.018947,322.67999,323800.0
13511,2024-06-26,0.007996,325.26001,323800.0
13511,2024-06-27,0.047839,340.82001,323800.0
13511,2024-06-28,-0.005311,339.01001,323800.0
13511,2024-07-01,0.005575,340.89999,323800.0
13511,2024-07-02,-0.001349,340.44,323800.0
13511,2024-07-03,0.002232,341.20001,323800.0
13511,2024-07-05,0.002608,342.09,323800.0
13511,2024-07-08,-0.013008,337.64001,323800.0
13511,2024-07-09,-0.004324,336.17999,323800.0
13511,2024-07-10,0.002618,337.06,323800.0
13511,2024-07-11,-0.01786,331.04001,323800.0
13511,2024-07-12,0.016493,336.5,323800.0
13511,2024-07-15,0.013106,340.91,323800.0
13511,2024-07-16,-0.007069,338.5,323800.0
13511,2024-07-17,-0.018789,332.14001,323800.0
13511,2024-07-18,-0.024869,323.88,323800.0
13511,2024-07-19,0.021644,330.89001,323800.0
13511,2024-07-22,0.008492,333.70001,323800.0
13511,2024-07-23,0.005574,335.56,323800.0
13511,2024-07-24,-0.033735,324.23999,323800.0
13511,2024-07-25,-0.012676,320.13,323800.0
13511,2024-07-26,0.020867,326.81,323800.0
13511,2024-07-29,-0.014534,322.06,323800.0
13511,2024-07-30,-0.014128,317.51001,323800.0
13511,2024-07-31,0.022739,324.73001,325100.0
13511,2024-08-01,-0.028054,315.62,325100.0
13511,2024-08-02,-0.031747,305.60001,325100.0
13511,2024-08-05,-0.037369,294.17999,325100.0
13511,2024-08-06,0.026344,301.92999,325100.0
13511,2024-08-07,0.007551,304.20999,325100.0
13511,2024-08-08,0.04326,317.37,325100.0
13511,2024-08-09,0.044459,331.48001,325100.0
13511,2024-08-12,-0.001146,331.10001,325100.0
13511,2024-08-13,0.006433,333.23001,325100.0
13511,2024-08-14,0.020046,339.91,325100.0
13511,2024-08-15,0.009885,343.26999,325100.0
13511,2024-08-16,-0.026685,334.10999,325100.0
13511,2024-08-19,0.027686,343.35999,325600.0
13511,2024-08-20,0.071791,368.01001,325600.0
13511,2024-08-21,-0.022445,359.75,325600.0
13511,2024-08-22,-0.028548,349.48001,325600.0
13511,2024-08-23,0.003634,350.75,325600.0
13511,2024-08-26,-0.010349,347.12,325600.0
13511,2024-08-27,0.008844,350.19,325600.0
13511,2024-08-28,0.000714,350.44,325600.0
13511,2024-08-29,0.022172,358.20999,325600.0
13511,2024-08-30,0.01259,362.72,325600.0
13511,2024-09-03,-0.021091,355.07001,325600.0
13511,2024-09-04,-0.025122,346.14999,325600.0
13511,2024-09-05,-0.006962,343.73999,325600.0
13511,2024-09-06,-0.023041,335.82001,325600.0
13511,2024-09-09,0.024507,344.04999,325600.0
13511,2024-09-10,0.01026,347.57999,325600.0
13511,2024-09-11,-0.016716,341.76999,325600.0
13511,2024-09-12,0.009919,345.16,325600.0
13511,2024-09-13,0.005041,346.89999,325600.0
13511,2024-09-16,-0.002277,346.10999,325600.0
13511,2024-09-17,-0.023634,337.92999,325600.0
13511,2024-09-18,-0.024206,329.75,325600.0
13511,2024-09-19,0.011676,333.60001,325600.0
13511,2024-09-20,0.019544,340.12,325600.0
13511,2024-09-23,0.011908,344.17001,327003.0
13511,2024-09-24,-0.001889,343.51999,327003.0
13511,2024-09-25,-0.008762,340.51001,327003.0
13511,2024-09-26,-0.005227,338.73001,327003.0
13511,2024-09-27,-0.008798,335.75,327003.0
13511,2024-09-30,0.018019,341.79999,327003.0
13511,2024-10-01,-0.0366,329.29001,327003.0
13511,2024-10-02,0.008625,332.13,327003.0
13511,2024-10-03,0.011471,335.94,327003.0
13511,2024-10-04,0.019111,342.35999,327003.0
13511,2024-10-07,-0.01291,337.94,327003.0
13511,2024-10-08,0.050867,355.13,327003.0
13511,2024-10-09,0.021795,362.87,327003.0
13511,2024-10-10,0.017995,369.39999,327003.0
13511,2024-10-11,0.010287,373.20001,327003.0
13511,2024-10-14,0.001902,373.91,327003.0
13511,2024-10-15,0.001417,374.44,327003.0
13511,2024-10-16,-0.003231,373.23001,327003.0
13511,2024-10-17,0.007824,376.14999,327003.0
13511,2024-10-18,-0.003509,374.82999,327003.0
13511,2024-10-21,0.009551,378.41,327003.0
13511,2024-10-22,-0.006104,376.10001,327003.0
13511,2024-10-23,-0.04762,358.19,327003.0
13511,2024-10-24,0.01784,364.57999,327003.0
13511,2024-10-25,0.005102,366.44,327003.0
13511,2024-10-28,-0.011161,362.35001,327003.0
13511,2024-10-29,0.00839,365.39001,327003.0
13511,2024-10-30,-0.016092,359.51001,327003.0
13511,2024-10-31,0.002281,360.32999,327700.0
13511,2024-11-01,0.006411,362.64001,327700.0
13511,2024-11-04,-0.004192,361.12,327700.0
13511,2024-11-05,0.014317,366.29001,327700.0
13511,2024-11-06,0.051571,385.17999,327700.0
13511,2024-11-07,0.004725,387.0,327700.0
13511,2024-11-08,0.01137,391.39999,327700.0
13511,2024-11-11,0.017118,398.10001,327700.0
13511,2024-11-12,-0.000201,398.01999,327700.0
13511,2024-11-13,0.010904,402.35999,328100.0
13511,2024-11-14,-0.019808,394.39001,328100.0
13511,2024-11-15,-0.018738,387.0,328100.0
13511,2024-11-18,-0.000439,386.82999,328100.0
13511,2024-11-19,0.00318,388.06,328100.0
13511,2024-11-20,0.012447,392.89001,328100.0
13511,2024-11-21,0.012243,397.70001,328100.0
13511,2024-11-22,-0.036057,383.35999,328100.0
13511,2024-11-25,0.007878,386.38,328100.0
13511,2024-11-26,0.025933,396.39999,328100.0
13511,2024-11-27,-0.030348,384.37,328100.0
13511,2024-11-29,0.008976,387.82001,328100.0
13511,2024-12-02,0.00606,390.17001,328100.0
13511,2024-12-03,0.006202,392.59,328100.0
13511,2024-12-04,0.030541,404.57999,328100.0
13511,2024-12-05,-0.003831,403.03,328100.0
13511,2024-12-06,0.007121,405.89999,328100.0
13511,2024-12-09,-0.041784,388.94,328100.0
13511,2024-12-10,0.002108,389.76001,328100.0
13511,2024-12-11,0.022219,398.42001,328100.0
13511,2024-12-12,0.004493,400.20999,328100.0
13511,2024-12-13,-0.017716,393.12,328100.0
13511,2024-12-16,0.03022,202.5,656200.0
13511,2024-12-17,-0.006222,201.24001,656200.0
13511,2024-12-18,-0.062016,188.75999,656200.0
13511,2024-12-19,0.003179,189.36,656200.0
13511,2024-12-20,-0.013625,186.78,656200.0
13511,2024-12-23,0.00771,188.22,656200.0
13511,2024-12-24,0.006854,189.50999,656200.0
13511,2024-12-26,-0.00533,188.5,656200.0
13511,2024-12-27,-0.012308,186.17999,656200.0
13511,2024-12-30,-0.010635,184.2,656200.0
13511,2024-12-31,-0.012161,181.96001,656200.0
14593,2022-01-03,0.025004,182.00999,16344923.0
14593,2022-01-04,-0.012692,179.7,16344923.0
14593,2022-01-05,-0.0266,174.92,16344923.0
14593,2022-01-06,-0.016693,172.0,16344923.0
14593,2022-01-07,0.000988,172.17,16344923.0
14593,2022-01-10,0.000116,172.19,16344923.0
14593,2022-01-11,0.016784,175.08,16344923.0
14593,2022-01-12,0.00257,175.53,16344923.0
14593,2022-01-13,-0.019028,172.19,16344923.0
14593,2022-01-14,0.005111,173.07001,16319441.0
14593,2022-01-18,-0.018894,169.8,16319441.0
14593,2022-01-19,-0.021025,166.23,16319441.0
14593,2022-01-20,-0.010347,164.50999,16319441.0
14593,2022-01-21,-0.012765,162.41,16319441.0
14593,2022-01-24,-0.004864,161.62,16319441.0
14593,2022-01-25,-0.011385,159.78,16319441.0
14593,2022-01-26,-0.000563,159.69,16319441.0
14593,2022-01-27,-0.002943,159.22,16319441.0
14593,2022-01-28,0.069778,170.33,16319441.0
14593,2022-01-31,0.026126,174.78,16319441.0
14593,2022-02-01,-0.000973,174.61,16319441.0
14593,2022-02-02,0.007044,175.84,16319441.0
14593,2022-02-03,-0.01672,172.89999,16319441.0
14593,2022-02-04,-0.001677,172.39,16319441.0
14593,2022-02-07,-0.004235,171.66,16319441.0
14593,2022-02-08,0.018467,174.83,16319441.0
14593,2022-02-09,0.008294,176.28,16319441.0
14593,2022-02-10,-0.023599,172.12,16319441.0
14593,2022-02-11,-0.020218,168.64,16319441.0
14593,2022-02-14,0.001423,168.88,16319441.0
14593,2022-02-15,0.023153,172.78999,16319441.0
14593,2022-02-16,-0.001389,172.55,16319441.0
14593,2022-02-17,-0.021269,168.88,16319441.0
14593,2022-02-18,-0.009356,167.3,16319441.0
14593,2022-02-22,-0.017812,164.32001,16319441.0
14593,2022-02-23,-0.025864,160.07001,16319441.0
14593,2022-02-24,0.01668,162.74001,16319441.0
14593,2022-02-25,0.012966,164.85001,16319441.0
14593,2022-02-28,0.001638,165.12,16319441.0
14593,2022-03-01,-0.011628,163.2,16319441.0
14593,2022-03-02,0.020588,166.56,16319441.0
14593,2022-03-03,-0.001981,166.23,16319441.0
14593,2022-03-04,-0.018408,163.17,16319441.0
14593,2022-03-07,-0.023718,159.3,16319441.0
14593,2022-03-08,-0.011676,157.44,16319441.0
14593,2022-03-09,0.034997,162.95,16319441.0
14593,2022-03-10,-0.027186,158.52,16319441.0
14593,2022-03-11,-0.023909,154.73,16319441.0
14593,2022-03-14,-0.026562,150.62,16319441.0
14593,2022-03-15,0.029677,155.09,16319441.0
14593,2022-03-16,0.029015,159.59,16319441.0
14593,2022-03-17,0.006454,160.62,16319441.0
14593,2022-03-18,0.020919,163.98,16319441.0
14593,2022-03-21,0.008538,165.38,16319441.0
14593,2022-03-22,0.020801,168.82001,16319441.0
14593,2022-03-23,0.008234,170.21001,16319441.0
14593,2022-03-24,0.022678,174.07001,16319441.0
14593,2022-03-25,0.003734,174.72,16207568.0
14593,2022-03-28,0.005037,175.60001,16207568.0
14593,2022-03-29,0.019134,178.96001,16207568.0
14593,2022-03-30,-0.00665,177.77,16207568.0
14593,2022-03-31,-0.017776,174.61,16207568.0
14593,2022-04-01,-0.001718,174.31,16207568.0
14593,2022-04-04,0.023693,178.44,16207568.0
14593,2022-04-05,-0.018942,175.06,16207568.0
14593,2022-04-06,-0.018451,171.83,16207568.0
14593,2022-04-07,0.001804,172.14,16207568.0
14593,2022-04-08,-0.011909,170.09,16207568.0
14593,2022-04-11,-0.025516,165.75,16207568.0
14593,2022-04-12,0.011523,167.66,16207568.0
14593,2022-04-13,0.016343,170.39999,16207568.0
14593,2022-04-14,-0.029988,165.28999,16185181.0
14593,2022-04-18,-0.001331,165.07001,16185181.0
14593,2022-04-19,0.014115,167.39999,16185181.0
14593,2022-04-20,-0.001016,167.23,16185181.0
14593,2022-04-21,-0.004844,166.42,16185181.0
14593,2022-04-22,-0.027821,161.78999,16185181.0
14593,2022-04-25,0.006737,162.88,16185181.0
14593,2022-04-26,-0.037328,156.8,16185181.0
14593,2022-04-27,-0.001467,156.57001,16185181.0
14593,2022-04-28,0.045156,163.64,16185181.0
14593,2022-04-29,-0.036605,157.64999,16185181.0
14593,2022-05-02,0.001966,157.96001,16185181.0
14593,2022-05-03,0.009623,159.48,16185181.0
14593,2022-05-04,0.041008,166.02,16185181.0
14593,2022-05-05,-0.055716,156.77,16185181.0
14593,2022-05-06,0.00472,157.28,16185181.0
14593,2022-05-09,-0.033189,152.06,16185181.0
14593,2022-05-10,0.016112,154.50999,16185181.0
14593,2022-05-11,-0.051841,146.5,16185181.0
14593,2022-05-12,-0.026894,142.56,16185181.0
14593,2022-05-13,0.031916,147.11,16185181.0
14593,2022-05-16,-0.010672,145.53999,16185181.0
14593,2022-05-17,0.025423,149.24001,16185181.0
14593,2022-05-18,-0.056419,140.82001,16185181.0
14593,2022-05-19,-0.024641,137.35001,16185181.0
14593,2022-05-20,0.001747,137.59,16185181.0
14593,2022-05-23,0.040119,143.11,16185181.0
14593,2022-05-24,-0.019216,140.36,16185181.0
14593,2022-05-25,0.00114,140.52,16185181.0
14593,2022-05-26,0.0232,143.78,16185181.0
14593,2022-05-27,0.040757,149.64,16185181.0
14593,2022-05-31,-0.005346,148.84,16185181.0
14593,2022-06-01,-0.000873,148.71001,16185181.0
14593,2022-06-02,0.016811,151.21001,16185181.0
14593,2022-06-03,-0.038556,145.38,16185181.0
14593,2022-06-06,0.005228,146.14,16185181.0
14593,2022-06-07,0.017586,148.71001,16185181.0
14593,2022-06-08,-0.005043,147.96001,16185181.0
14593,2022-06-09,-0.035956,142.64,16185181.0
14593,2022-06-10,-0.038629,137.13,16185181.0
14593,2022-06-13,-0.038285,131.88,16185181.0
14593,2022-06-14,0.006673,132.75999,16185181.0
14593,2022-06-15,0.020112,135.42999,16185181.0
14593,2022-06-16,-0.039651,130.06,16185181.0
14593,2022-06-17,0.011533,131.56,16185181.0
14593,2022-06-21,0.032761,135.87,16185181.0
14593,2022-06-22,-0.003827,135.35001,16185181.0
14593,2022-06-23,0.021574,138.27,16185181.0
14593,2022-06-24,0.024517,141.66,16095378.0
14593,2022-06-27,0.0,141.66,16095378.0
14593,2022-06-28,-0.02979,137.44,16095378.0
14593,2022-06-29,0.013024,139.23,16095378.0
14593,2022-06-30,-0.018028,136.72,16095378.0
14593,2022-07-01,0.016164,138.92999,16095378.0
14593,2022-07-05,0.01893,141.56,16095378.0
14593,2022-07-06,0.009607,142.92,16095378.0
14593,2022-07-07,0.024,146.35001,16095378.0
14593,2022-07-08,0.004715,147.03999,16095378.0
14593,2022-07-11,-0.014758,144.87,16095378.0
14593,2022-07-12,0.006834,145.86,16095378.0
14593,2022-07-13,-0.002537,145.49001,16095378.0
14593,2022-07-14,0.020483,148.47,16095378.0
14593,2022-07-15,0.01145,150.17,16070752.0
14593,2022-07-18,-0.020643,147.07001,16070752.0
14593,2022-07-19,0.026722,151.0,16070752.0
14593,2022-07-20,0.01351,153.03999,16070752.0
14593,2022-07-21,0.015094,155.35001,16070752.0
14593,2022-07-22,-0.008111,154.09,16070752.0
14593,2022-07-25,-0.007398,152.95,16070752.0
14593,2022-07-26,-0.008826,151.60001,16070752.0
14593,2022-07-27,0.034235,156.78999,16070752.0
14593,2022-07-28,0.003572,157.35001,16070752.0
14593,2022-07-29,0.032793,162.50999,16070752.0
14593,2022-08-01,-0.006153,161.50999,16070752.0
14593,2022-08-02,-0.009287,160.00999,16070752.0
14593,2022-08-03,0.038248,166.13,16070752.0
14593,2022-08-04,-0.001926,165.81,16070752.0
14593,2022-08-05,-0.001387,165.35001,16070752.0
14593,2022-08-08,-0.002903,164.87,16070752.0
14593,2022-08-09,0.000303,164.92,16070752.0
14593,2022-08-10,0.026195,169.24001,16070752.0
14593,2022-08-11,-0.004432,168.49001,16070752.0
14593,2022-08-12,0.021426,172.10001,16070752.0
14593,2022-08-15,0.006334,173.19,16070752.0
14593,2022-08-16,-0.000924,173.03,16070752.0
14593,2022-08-17,0.008785,174.55,16070752.0
14593,2022-08-18,-0.002292,174.14999,16070752.0
14593,2022-08-19,-0.015102,171.52,16070752.0
14593,2022-08-22,-0.023029,167.57001,16070752.0
14593,2022-08-23,-0.002029,167.23,16070752.0
14593,2022-08-24,0.001794,167.53,16070752.0
14593,2022-08-25,0.014923,170.03,16070752.0
14593,2022-08-26,-0.037699,163.62,16070752.0
14593,2022-08-29,-0.01369,161.38,16070752.0
14593,2022-08-30,-0.015306,158.91,16070752.0
14593,2022-08-31,-0.010635,157.22,16070752.0
14593,2022-09-01,0.004707,157.96001,16070752.0
14593,2022-09-02,-0.013611,155.81,16070752.0
14593,2022-09-06,-0.008215,154.53,16070752.0
14593,2022-09-07,0.009254,155.96001,16070752.0
14593,2022-09-08,-0.009618,154.46001,16070752.0
14593,2022-09-09,0.01884,157.37,16070752.0
14593,2022-09-12,0.038508,163.42999,16070752.0
14593,2022-09-13,-0.05868,153.84,16070752.0
14593,2022-09-14,0.009555,155.31,16070752.0
14593,2022-09-15,-0.01893,152.37,16070752.0
14593,2022-09-16,-0.01096,150.7,16070752.0
14593,2022-09-19,0.025083,154.48,16070752.0
14593,2022-09-20,0.015665,156.89999,16070752.0
14593,2022-09-21,-0.020268,153.72,16070752.0
14593,2022-09-22,-0.006375,152.74001,16070752.0
14593,2022-09-23,-0.015124,150.42999,15943425.0
14593,2022-09-26,0.00226,150.77,15943425.0
14593,2022-09-27,0.006566,151.75999,15943425.0
14593,2022-09-28,-0.012652,149.84,15943425.0
14593,2022-09-29,-0.049119,142.48,15943425.0
14593,2022-09-30,-0.030039,138.2,15943425.0
14593,2022-10-03,0.030753,142.45,15943425.0
14593,2022-10-04,0.025623,146.10001,15943425.0
14593,2022-10-05,0.002053,146.39999,15943425.0
14593,2022-10-06,-0.006626,145.42999,15943425.0
14593,2022-10-07,-0.036719,140.09,15943425.0
14593,2022-10-10,0.002356,140.42,15943425.0
14593,2022-10-11,-0.010255,138.98,15943425.0
14593,2022-10-12,-0.004605,138.34,15943425.0
14593,2022-10-13,0.033613,142.99001,15943425.0
14593,2022-10-14,-0.03224,138.38,15908118.0
14593,2022-10-17,0.029123,142.41,15908118.0
14593,2022-10-18,0.009409,143.75,15908118.0
14593,2022-10-19,0.000765,143.86,15908118.0
14593,2022-10-20,-0.003267,143.39,15908118.0
14593,2022-10-21,0.027059,147.27,15908118.0
14593,2022-10-24,0.014803,149.45,15908118.0
14593,2022-10-25,0.019338,152.34,15908118.0
14593,2022-10-26,-0.019627,149.35001,15908118.0
14593,2022-10-27,-0.030465,144.8,15908118.0
14593,2022-10-28,0.075553,155.74001,15908118.0
14593,2022-10-31,-0.01541,153.34,15908118.0
14593,2022-11-01,-0.017543,150.64999,15908118.0
14593,2022-11-02,-0.037305,145.03,15908118.0
14593,2022-11-03,-0.042405,138.88,15908118.0
14593,2022-11-04,-0.001944,138.38,15908118.0
14593,2022-11-07,0.003902,138.92,15908118.0
14593,2022-11-08,0.004175,139.5,15908118.0
14593,2022-11-09,-0.03319,134.87,15908118.0
14593,2022-11-10,0.088975,146.87,15908118.0
14593,2022-11-11,0.019269,149.7,15908118.0
14593,2022-11-14,-0.009486,148.28,15908118.0
14593,2022-11-15,0.011869,150.03999,15908118.0
14593,2022-11-16,-0.008331,148.78999,15908118.0
14593,2022-11-17,0.012971,150.72,15908118.0
14593,2022-11-18,0.003782,151.28999,15908118.0
14593,2022-11-21,-0.02168,148.00999,15908118.0
14593,2022-11-22,0.014661,150.17999,15908118.0
14593,2022-11-23,0.005926,151.07001,15908118.0
14593,2022-11-25,-0.019594,148.11,15908118.0
14593,2022-11-28,-0.026264,144.22,15908118.0
14593,2022-11-29,-0.021148,141.17,15908118.0
14593,2022-11-30,0.048594,148.03,15908118.0
14593,2022-12-01,0.001892,148.31,15908118.0
14593,2022-12-02,-0.003371,147.81,15908118.0
14593,2022-12-05,-0.007983,146.63,15908118.0
14593,2022-12-06,-0.02537,142.91,15908118.0
14593,2022-12-07,-0.013785,140.94,15908118.0
14593,2022-12-08,0.012133,142.64999,15908118.0
14593,2022-12-09,-0.003435,142.16,15908118.0
14593,2022-12-12,0.01639,144.49001,15908118.0
14593,2022-12-13,0.006782,145.47,15908118.0
14593,2022-12-14,-0.015536,143.21001,15908118.0
14593,2022-12-15,-0.046854,136.5,15908118.0
14593,2022-12-16,-0.014579,134.50999,15908118.0
14593,2022-12-19,-0.01591,132.37,15908118.0
14593,2022-12-20,-0.000529,132.3,15908118.0
14593,2022-12-21,0.02381,135.45,15908118.0
14593,2022-12-22,-0.023773,132.23,15908118.0
14593,2022-12-23,-0.002798,131.86,15908118.0
14593,2022-12-27,-0.013878,130.03,15908118.0
14593,2022-12-28,-0.030685,126.04,15908118.0
14593,2022-12-29,0.028324,129.61,15908118.0
14593,2022-12-30,0.002469,129.92999,15842407.0
14593,2023-01-03,-0.037405,125.07,15842407.0
14593,2023-01-04,0.010314,126.36,15842407.0
14593,2023-01-05,-0.010605,125.02,15842407.0
14593,2023-01-06,0.036794,129.62,15842407.0
14593,2023-01-09,0.004089,130.14999,15836213.0
14593,2023-01-10,0.004456,130.73,15836213.0
14593,2023-01-11,0.021112,133.49001,15836213.0
14593,2023-01-12,-0.000599,133.41,15836213.0
14593,2023-01-13,0.010119,134.75999,15836213.0
14593,2023-01-17,0.008756,135.94,15836213.0
14593,2023-01-18,-0.00537,135.21001,15836213.0
14593,2023-01-19,0.000444,135.27,15836213.0
14593,2023-01-20,0.019221,137.87,15821946.0
14593,2023-01-23,0.0235,141.11,15821946.0
14593,2023-01-24,0.010063,142.53,15821946.0
14593,2023-01-25,-0.004701,141.86,15821946.0
14593,2023-01-26,0.014803,143.96001,15821946.0
14593,2023-01-27,0.013684,145.92999,15821946.0
14593,2023-01-30,-0.020078,143.0,15821946.0
14593,2023-01-31,0.009021,144.28999,15821946.0
14593,2023-02-01,0.007901,145.42999,15821946.0
14593,2023-02-02,0.037063,150.82001,15821946.0
14593,2023-02-03,0.0244,154.5,15821946.0
14593,2023-02-06,-0.017929,151.73,15821946.0
14593,2023-02-07,0.019245,154.64999,15821946.0
14593,2023-02-08,-0.017653,151.92,15821946.0
14593,2023-02-09,-0.006912,150.87,15821946.0
14593,2023-02-10,0.002452,151.00999,15821946.0
